15364151,20876
20457035,22207
22465524,24330
2173736,5113
3064467,8098
4382925,7914
2368926,9596
1167751,2336
2526129,6301
1564208,9292
1878246,8857
198435,21256
3351983,6614
1564842,9690
25533143,29073
22836033,5826
5599513,6499
1462714,3674
4044257,8018
19682369,24036
2830354,7792
16839972,21578
1120962,15108
15897295,2094
17754073,21016
4398267,5402
1494533,15092
16658751,22191
12552012,24015
12264737,22356
1645437,16716
3599265,9716
10488952,28172
1065205,7522
18136358,22912
12490934,29925
6020953,7540
29819312,4973
11834004,2561
3236551,5618
2145318,8306
11965708,1309
12554174,6885
430549,8721
6709119,9393
16724981,20905
22366161,22928
20777908,22296
24861894,26616
2424463,8125
12600412,21062
1822930,3799
27686808,9537
19736815,22011
2013135,8306
1936981,4423
2342260,26157
11907702,14465
308623,9868
5173675,8897
52753,8825
2008127,21192
252988,7438
2093335,7025
3875251,5372
2081640,9259
19466351,9146
455799,8759
2310661,4502
207262,9737
2342507,25678
1049037,1492
12291014,23579
14700190,25452
3214070,7164
6196840,6563
17485906,21039
27722348,3166
19014712,28444
2106669,9463
18711188,24768
14539401,15927
22953947,26611
16864582,27084
1711757,5856
615224,7909
1780174,21785
10345540,14458
2438588,3687
17928527,21320
2270972,7574
18496922,24394
4640881,5413
3671579,7033
193113,7851
21227347,25127
18597967,21761
6025230,7706
2277217,6278
16800229,20903
24708133,29051
9378946,9936
17008715,21240
22923539,26565
198433,3166
4016098,9374
26150212,29922
1143910,8099
2206019,24466
12783559,21548
30865720,3353
1099463,15172
27457377,29172
224662,9847
18620299,22361
1132660,2464
1301119,5122
3126114,3323
25106436,29719
21401884,25251
2334513,6476
4652348,4920
3020109,6346
23828092,24700
1569860,4798
24587072,28906
2345288,27438
1981052,3988
3658444,5239
2884502,4949
12499620,1272
1233412,6430
198997,7030
23219079,6353
4563042,4778
7442769,7582
399418,9306
1194882,8244
36800750,5112
20205448,7843
2413731,6913
1932355,21797
18096604,20747
1820218,6522
13710446,23623
16368150,26429
1788968,5875
18977680,23081
22689854,24397
2571284,8093
21802080,25513
10676873,8724
1583955,9316
1928788,4204
1549210,27230
2330484,8369
16489624,21401
11954746,25485
10147876,1143
2146590,2453
7154488,9085
10111390,21223
18469105,22803
3109529,7683
23496070,3238
16580374,3218
18985454,5985
29924238,3023
1196933,8890
15088766,3213
10270173,13714
1563159,21421
15243871,27930
1215692,9233
6875312,8011
52764,9971
19763336,26932
1092405,3165
1050479,1636
2146729,6597
4948861,9353
1008445,2520
27454149,29232
5976926,9123
16720023,29838
22687150,26181
11201320,4153
19631008,24017
23056928,26706
20984425,25755
393009,5811
22547675,25536
1728996,27668
3144438,7190
18169786,5881
13664649,24220
15897295,21463
1894570,5436
11376465,29980
1046187,4526
1135092,9985
12298602,23787
903751,9497
24133518,29997
2128404,9351
5571468,6483
1088639,14255
23311553,25042
938832,9418
1558456,15681
4744869,7527
1655773,9450
1370599,14827
25907924,29981
2955485,3988
17814523,6686
17216673,22981
198435,2930
5278587,8345
12686478,8261
19007879,3886
3887241,5125
12089920,20744
20217224,24458
2227726,9059
4667849,5614
12089920,20745
17019642,20896
19409134,7688
23065843,26841
22357213,23648
11496692,9191
16679769,27222
22681791,26702
1859486,21554
6451602,7620
21838352,24024
16082726,21348
4727177,7158
6218028,6948
3868589,6453
39650063,9017
1237330,4529
3342449,7908
28983699,8851
1025498,15353
52754,8825
1108924,7754
24238490,28028
3062890,7712
11659752,24858
1112669,6339
3122149,9766
25120453,28004
1353335,1699
4843795,5035
5221581,7108
10168917,8033
3067610,8152
25058194,25437
1251052,1503
23496466,26415
584465,5930
11326758,9084
3600964,9963
6888967,7298
18860345,23396
4217018,6976
15321385,6962
21833180,25508
4609500,8977
2346556,7088
26488378,27919
14925033,8469
1813146,9183
2530086,3209
21007835,24472
1916006,8451
2146551,8831
1301292,9157
26138867,28327
1882465,2719
34337639,7974
1443960,4493
17392118,21408
34013298,5755
13374608,27901
27470350,29715
4812496,5286
1440039,15553
1833226,6243
14249968,6057
12089920,1653
28262214,7880
1684551,6645
2538019,6555
4132856,7485
253870,6754
11150982,6282
464251,7274
15684835,23823
21776066,4795
613346,9594
1047218,6850
15511640,4969
20511800,21168
2409630,3769
3083735,4637
17771420,28623
2658871,3758
153407,3296
1305157,8660
22331142,25872
2040867,25863
15364151,24440
10873733,20739
25264537,27218
162176,22309
1790379,6936
29797329,9114
635947,7856
34487,4938
1180594,21995
16491537,20984
1120962,9497
10592729,23547
2635152,7447
16401301,4473
1663197,2139
1109483,15398
1708582,7652
4463718,9953
18447843,21098
1523330,1811
1395495,5765
12180470,16347
4536598,5454
1370248,14043
1667025,2319
2107806,21405
2555189,3515
6052547,7963
36330679,5783
23150608,27206
1303690,13560
1183212,16604
29647198,9540
12348006,21444
1892649,21625
14446200,2404
25771130,29745
1336098,2146
1915446,8117
1563401,21383
3793127,7940
10771513,5483
13136271,2762
11574260,13165
5300616,7743
2725809,6672
13644438,3504
1884585,6029
2946647,3482
156756,2235
13580563,20949
12747550,5902
11114988,21202
2248894,4948
17442064,21173
24117862,6783
2850313,6597
25405482,27816
4660100,8423
1949191,6823
12433622,6597
18655200,21350
21923549,25558
25777506,29748
22150812,25134
11139384,4793
1400006,4523
21088649,21604
3787882,7432
355907,5708
1694849,1761
19844262,22626
5405950,6503
19728513,24078
5168274,8849
2479102,8148
31011755,9737
24378483,27860
12866681,27113
2114841,22224
141869,7406
1523285,8370
147416,4522
27612329,29247
8219858,9496
1796472,8627
1912296,9422
25696562,27859
1165583,1555
23871551,9415
1623147,8006
3597615,7456
489000,8556
28948520,8594
1018155,15057
1466637,6406
17291373,8255
5574930,9555
36745625,4384
16972869,21559
2296045,2442
20104099,21847
11610617,6932
10130005,11678
18462375,21621
18457155,21144
2917810,3898
1396115,2727
3628734,9456
1061636,5576
1178237,9313
21432434,2917
21853205,6797
26150212,6632
1278478,2260
15832772,23676
1778986,8414
19883547,4828
11239006,24789
25380552,9631
1934406,2278
23149600,25721
25652739,29283
15066669,20980
21123793,29240
20198488,20777
14936592,21285
2957671,7763
4011951,4673
3597503,5782
22123430,24307
52756,6336
18340837,8453
3737115,9682
1615836,1859
7184835,8176
10322,10796
2294417,9704
18450311,21116
18935803,23529
4845356,9382
2409198,4612
12465881,26589
7203752,7900
2440860,9355
12144371,5636
1159582,16762
11380820,27734
6600435,9434
14090866,24416
2914746,5395
21784198,25614
153399,15738
25422198,29441
2241158,4619
2130485,21978
1903351,4725
1861796,9491
1564411,23023
1417501,6183
3610895,7180
21526340,24396
4656154,5643
2318758,6735
4463626,5040
27952391,7162
723646,8671
23553425,24864
17845576,20924
19763433,7317
11802273,4544
12090224,21876
2876310,4104
232766,7570
18366471,21113
19579961,23984
8009062,8017
23538389,28035
17028381,26048
27650969,29321
1859402,21380
12015310,22354
2903539,6394
7413990,8698
32014117,9327
11094538,13123
7020642,7077
1581045,3721
15448262,26498
10549835,1158
23551227,6939
18736289,23346
420471,4698
21133958,3075
25044467,25680
13379355,5228
20263386,6536
4022464,5219
11487701,25312
22717208,26556
14967386,5358
22346004,2457
6670029,7984
15963012,20960
19834313,7923
1716019,23398
23066137,26833
11664080,15035
3705159,9593
18352875,21723
20712785,8828
1025819,12558
5903104,8534
18696364,25238
1949191,22459
12770127,26417
504238,7565
4791520,7766
14013625,7302
10055555,9345
21285748,24856
1563648,4962
1015657,20738
1055898,15941
10476987,4750
1472525,26134
6074842,6584
4387081,8362
18023404,7979
253346,7681
15352397,26352
19570107,23983
20482536,21586
1144890,11683
1771997,7381
29248409,29405
11239006,5721
2342960,5336
26625581,3599
2531867,5080
1554253,7633
6200480,9026
1518609,15629
2232698,7634
11139384,21006
49615,7040
26310724,29474
26056755,7833
1663197,3845
1230982,14304
10316251,20994
19879390,24205
2841907,6734
24556978,29265
2061564,7386
24436509,28310
13372301,20743
11590877,21125
2903227,9160
1098784,16706
18037258,2105
23060942,26817
25815492,29751
868126,9736
408491,4719
17750246,20717
156252,7320
21500850,25521
1794330,9838
1305353,6196
4292278,7832
1488582,17004
11874025,21703
22328740,25444
27502225,29689
12298827,25325
1620025,5223
27057763,29823
20470587,23532
20574670,24739
10984512,9504
24060903,27917
5074387,8844
1240149,9137
1997775,4157
580856,5828
25884811,29744
18684953,5705
10536797,21616
17670519,7860
3652716,6328
1332879,6930
26010223,29233
2239345,23549
4732472,9526
1836389,7105
2910947,4609
2452771,8930
13927720,6657
12242943,20857
5064492,8845
1908784,27035
5177899,6052
15553435,22156
17738579,22562
745045,8239
20177414,27099
17486601,24282
5775139,7539
18469964,29935
452740,8778
23485562,24051
14477439,23612
10874372,6433
6319726,9706
11740906,4998
25595772,4385
1313021,6109
4067832,8285
2491305,3726
12674455,27903
4820507,8837
11834004,20961
26120110,29992
15873474,20848
2590179,3705
11396180,6083
2039969,2448
16985594,20762
2306146,27740
1563350,8193
21142071,25054
24177292,26807
133266,5333
17649209,20963
4563595,7190
1194591,7227
2057808,2936
1494288,15079
10536796,26356
1839324,7947
2362259,5288
4911830,6751
24306778,27573
575904,8384
14449719,21341
15897295,6336
37960557,8403
1973847,5326
2804960,3637
167723,4276
23160352,29439
11200542,9255
4962690,5208
16905712,24701
1426589,9419
15167275,5648
1241000,21183
153414,16889
3209882,5804
2046853,8258
3680792,5037
1073552,6539
2265814,9336
144231,8307
219324,7782
1204292,6927
17194529,20961
2205472,2253
16004790,20837
25833762,29596
8684736,8948
161487,9638
11157373,5885
15156806,24206
530187,6562
1057684,1220
23711061,27388
19762645,25999
23442440,4515
237478,8876
2321930,7777
1895055,23652
36469866,7758
410696,9589
22811081,26458
31158980,4801
13346116,21000
1518597,3093
1202498,7949
1561047,9775
18141355,20933
4333869,9789
31226241,3404
36732572,9596
16460026,9423
19624492,4174
12562265,4083
23126579,25423
1495607,8546
1187764,3627
2081952,8420
22793312,26436
5120083,8832
2855892,8966
20963041,25765
16872809,23354
4905353,9410
2276312,5716
2372049,2708
17431444,22154
18762968,21085
1563390,21516
12189373,16944
1438315,5857
23227809,26597
2053053,4384
12452112,24684
2505868,6711
421077,4319
2784525,3238
12514847,25983
26204806,27204
10422767,9860
30863624,9949
2334568,2601
3215234,9071
1913170,28966
10594936,7941
16675306,21029
1547323,9121
22992896,26657
17160380,23166
20023621,24362
25435963,3688
15521709,20930
20482536,3228
21591744,25358
22418742,25716
3898244,9881
3373612,4125
10079907,21398
6196315,9694
1047184,9011
24930989,26452
52753,6336
1040595,1523
1727565,4287
1559112,16253
21917772,29299
25804003,29485
13755719,26481
2148631,6139
10772117,6120
1564810,1850
11495977,20891
20759225,24667
1487820,15819
399790,8614
1083993,21646
2188911,4657
25095463,29990
1640471,3843
16271137,21400
15815435,21642
23016115,24544
1335967,21653
10891776,25636
1466151,4204
149593,6424
2383833,9988
2261019,23331
23164043,25649
1717037,1744
31291293,3552
12917247,20926
15506991,23217
7874395,8037
2031877,9822
2830354,5418
12090224,25311
153132,5864
24509720,28437
22612336,26097
188577,7919
18254161,3063
1287167,5571
18895338,23377
5729602,6675
2180039,4398
18950676,23478
2063451,5827
7067922,9733
24523459,28080
6205567,6355
10052048,20864
4826164,5308
357017,9058
5629700,8595
1239946,15926
1563339,3552
19569531,27410
2041331,6540
193050,2231
22355608,25787
676951,8822
1457735,3027
12221586,15596
1733479,8496
19214744,24617
22829586,26412
15271417,4569
52759,8985
23164043,25627
15321379,3280
20352679,4829
38346368,6028
1574804,5279
2474729,27390
23208251,25517
5069306,8985
4709457,5259
25986073,29186
1874857,21376
2953400,4996
1682727,21431
19854204,28416
18654909,22605
1932846,4216
1493786,9341
15247387,2533
12911902,6403
2458411,9003
2853608,7017
2842089,6940
15562959,2823
1309709,27070
4620053,5390
11246489,11311
1572492,9061
23397715,27725
24808141,9675
15980415,20797
15762013,21128
12212497,9967
22986478,26636
2479102,28840
24773220,27487
21389610,25246
2488039,5939
18521166,25031
10659591,1851
10927178,3267
4139504,5724
4813833,7954
1218906,13474
201704,9953
5790838,6800
23225193,25120
23063959,26729
25992553,26920
5884073,8183
17028381,28779
23016115,26770
2080734,24517
3448368,8865
10859342,13011
2180735,3345
1829841,28817
5072839,6049
12263193,15491
19403259,28810
1044137,15894
1559962,8786
11788800,22088
17786658,24517
20182484,24445
18418546,21115
23188613,25027
10378310,12296
22535673,26085
1102819,9376
2434405,4881
15723707,21776
5213169,9924
1466151,15402
23000489,26635
17179811,21080
1440613,8191
23928245,6266
16433782,21174
32990131,4509
1120962,13623
15778343,20817
1472754,8654
6158889,7437
5436114,9645
10137054,6544
1412244,2819
1830189,6648
2152889,4806
10175964,26608
2290316,2412
31871959,8408
20358425,24395
12892782,26007
1371136,16965
22849327,25888
2442699,4102
34970960,5356
10764860,3281
4935050,8976
3809465,9186
2952297,3735
11466765,6106
23045676,26008
12213931,21186
2820098,9909
2395503,9553
1424312,1975
27803265,28914
1149057,14351
957009,9898
11831788,14917
25365816,29405
1195854,7958
1563159,9737
12087435,24232
27205343,7808
14076759,22941
21710628,7201
2698996,6226
21322797,25225
1729657,2323
1551424,3171
4354969,8638
12090224,1653
14444747,6410
10147876,22009
2321189,4741
19688248,22044
1305143,3225
11832504,21924
11803507,25720
16138367,4459
10670576,21832
5083878,5881
25877639,29536
1181487,9993
6270508,9537
1773190,9522
13353016,20971
18528242,21247
3173356,7048
18384743,21105
18856437,23317
19403491,23747
20927705,24871
3565672,8945
15040467,21233
10165571,20940
2745891,5397
181264,4549
11149143,14722
2817344,8669
1159581,14381
35415479,5842
2546574,6978
3652088,4312
1065654,1113
1358162,7596
2213726,6807
1051629,15961
22850856,26476
15888290,21662
38706720,7968
351172,5474
1707772,6681
1512268,16242
10792367,12328
3760517,6273
3731321,7690
1645094,5587
13376770,29212
1932355,22096
22744280,24493
2558990,5315
639831,6601
15860807,20922
22999271,26694
2632107,9508
3587586,6021
10339530,15205
10891776,2133
18185334,20901
11630141,1622
885492,9710
36867,4823
2185627,7593
1207618,13217
20160826,26194
12216379,21302
2146618,3007
10373719,4161
20122958,25129
4209990,9761
10054351,11353
2985093,6380
12524283,2664
13443566,5051
3311983,7846
27723378,29418
16187734,4274
21188542,25158
23452543,27971
23698060,27402
26011444,4849
2759118,4166
26100698,29469
5058217,8330
1327381,6707
22100361,6044
5705899,5903
1237330,6430
6116391,7480
2297054,29264
1548643,2755
2421299,6582
15630941,21052
26625581,28528
7261194,9876
2377571,9049
16720023,29599
17021043,3276
2194141,5426
4609157,5627
33614654,8255
14841159,20836
10542764,6244
22400063,25843
1518597,9177
2186264,23341
18685754,26351
4707538,9182
19539395,22420
21469942,25263
15417705,8577
1401674,23502
3221009,3686
1789064,27715
507659,9968
13022937,20860
2893905,5348
1187764,23164
2005144,9730
3351618,6654
3295273,3661
4049217,6368
1563901,27822
14627782,23594
12388673,20783
18553968,5623
19466351,27472
2180059,3239
15761589,21060
16588819,25569
1912979,5251
1323540,9722
2942310,7513
18218227,3555
19569531,23965
2280793,9513
24770535,27956
19763378,24071
18545255,25101
2185741,7360
1916583,5498
21508667,25318
2034990,8697
24052355,25247
1223840,27734
1049273,3571
13853900,27491
10067647,6630
18298754,21110
1179614,12863
23752155,27944
16243840,20827
401175,4561
21088195,25066
20099365,20925
7464628,8555
17546122,6050
11089991,11120
600709,6596
10106329,1979
1994406,5251
2635321,9201
18321790,20740
11111228,21095
11998027,27718
3193622,7901
24029391,26428
3214647,7206
1881425,8736
25474440,27681
1906419,22373
13676137,24050
2275061,7552
1511042,23427
2690649,8887
3790508,4685
23075917,7445
1201462,6991
15655603,7430
1545347,20921
2534645,8653
17530769,20773
3133554,5793
1886625,6923
1403174,7052
13059904,20873
2146726,6597
26350269,5532
10419007,21222
11353966,2665
25533143,9860
1522499,4231
19684249,4752
23014376,26596
16872809,21507
13748548,8565
18369371,22347
11729300,24414
26119200,27210
10721721,22229
28194619,4723
2708006,4233
1466653,6249
1564842,20885
3690488,4819
21527716,26790
5840120,7190
2146410,3605
1557018,1880
22107086,26095
12506618,4111
21854180,29902
22493479,25933
24460107,29910
15719279,16979
13755719,7860
18386791,24915
1796504,4692
5522895,6515
746910,9473
12899801,27199
3811893,9752
22568210,25685
18501550,24035
15902874,21340
167579,4736
431194,7270
4007349,6970
6215983,7966
2339335,4170
3381065,9245
24604393,28321
1507195,5821
149592,6649
1031547,6399
1166903,1673
2990105,8009
5964911,7089
17771420,2957
4427390,4635
10392052,7998
13743493,21864
739711,9286
19614539,23198
19090400,23658
24540320,27265
1041909,8580
4758627,9394
12641940,6531
11771769,12763
2828541,3399
11931850,2143
1192443,8380
1353538,7836
12499393,20862
1047513,9969
2055888,2192
1759263,3367
1697150,3484
13521161,21210
3602849,5597
17194529,2561
4107784,6195
2261019,26156
13328434,22892
23067669,26869
4844804,7196
10381896,6169
3433852,8476
2146994,22302
24665310,29021
31942559,7528
24114614,25700
1569190,9219
21721098,25438
8808606,9134
11200543,7225
1608752,4924
52755,6336
442512,5738
5457272,6832
14833919,9135
1159576,12824
26209649,29220
14313924,20785
1216176,15900
17699272,21591
2462626,6107
10960549,3091
2313148,6765
23067300,26840
34016396,4488
21953808,29879
1584906,3049
2971850,7727
18529098,21336
1334169,4618
2129169,7779
1577567,1932
572647,5739
102493,4628
1372417,15056
2590565,5290
28415038,7645
2448923,5056
